channel,date,tokens,original,views
nevacomputer,2025-04-12 07:42:18+00:00,"['fromNevacomputerbudgetedperformancelaptopHp850G415', '.', '61080resolution77thgeneration2', '.', '9Ghz8GB4512GBSSDintelhd10pro4hropenboxPrice39500BIRR', '@', 'rasnevaለአጭርመልእክትይደዉሉ251912759900251920153333አድራሻመገናኛማራቶንየገበያማእከልበዋናውመግቢያመሬትላይወይንምግራውንድፍሎርብቅይበሉነቫኮምፒውተርመሆኑንያረጋግጡድህረገጻችንንይጎብኙwww', '.', 'nevacomputer', '.', 'comቴሌግራምቻናላችንንይቀላቀሉhttpst', '.', 'menevacomputer']","from **Neva computer** 
#budgeted performance laptop

🅑︎🅡︎🅐︎🅝︎🅓︎ :** Hp 850 **G4
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **15.6” 1080 **resolution 
✨🅒︎🅟︎🅤︎: 𝗶𝗻𝘁𝗲𝗹®𝗰𝗼𝗿𝗲 **𝗶7 7th** **generation  2.9Ghz**
✨🅡︎🅐︎🅜︎:8GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎🅔︎: 512GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: intel hd 
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 10 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 4hr 𝗽𝗹𝘂𝘀
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎: open box
Price 39500 BIRR
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ : - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     ""🅝︎🅔︎🅥︎🅐︎   🅒︎🅞︎🅜︎🅟︎🅤︎🅣︎🅔︎🅡︎""",1853
nevacomputer,2025-03-30 06:20:02+00:00,['Eidmubarak'],Eid- mubarak,2994
nevacomputer,2025-03-20 12:43:36+00:00,"['EUROPESTANDARDDELL14FULLHDCOREI512thgeneration10coreand12logicalprocessor16Gb4256GBSSDIRISXEwindow10pro10HRpackedbrandnewPrice', '@', 'rasnevaለአጭርመልእክትይደዉሉ251912759900251920153333አድራሻመገናኛማራቶንየገበያማእከልበዋናውመግቢያመሬትላይወይንምግራውንድፍሎርብቅይበሉነቫኮምፒውተርመሆኑንያረጋግጡድህረገጻችንንይጎብኙwww', '.', 'nevacomputer', '.', 'comቴሌግራምቻናላችንንይቀላቀሉhttpst', '.', 'menevacomputer']","**#EUROPE**** STANDARD **
🅑︎🅡︎🅐︎🅝︎🅓︎ :** DELL **
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **14” FULL HD **
✨🅒︎🅟︎🅤︎: CORE I5 12th generation (10 core and 12 logical processor) 
✨🅡︎🅐︎🅜︎:16Gb 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 256 GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: IRIS XE 
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 10HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  packed brand new 
Price  👇
📧@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2872
nevacomputer,2025-03-20 12:40:01+00:00,"['HPHPPAVILION14COREI510thgeneration16GB4512GBSSDraphics2GBMX450graphicscardwindow11pro5HRbrandnewPrice', '@', 'rasnevaለአጭርመልእክትይደዉሉአድራሻመገናኛማራቶንየገበያማእከልበዋናውመግቢያመሬትላይወይንምግራውንድፍሎርብቅይበሉነቫኮምፒውተርመሆኑንያረጋግጡድህረገጻችንንይጎብኙwww', '.', 'nevacomputer', '.', 'comቴሌግራምቻናላችንንይቀላቀሉhttpst', '.', 'menevacomputer']","**#HP**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP PAVILION **
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎:14”
✨🅒︎🅟︎🅤︎: CORE I5 10th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: 2GB MX450 graphics card 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  brand new
Price  👇
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2224
nevacomputer,2025-03-20 12:36:18+00:00,"['HPHPNOTEBOOK15', '.', '6COREI710thgeneration16GB4512GBSSDraphicsinteluhdgraphicswindow11pro4HRopenboxPrice46000birr', '@', 'rasnevaለአጭርመልእክትይደዉሉአድራሻመገናኛማራቶንየገበያማእከልበዋናውመግቢያመሬትላይወይንምግራውንድፍሎርብቅይበሉነቫኮምፒውተርመሆኑንያረጋግጡድህረገጻችንንይጎብኙwww', '.', 'nevacomputer', '.', 'comቴሌግራምቻናላችንንይቀላቀሉhttpst', '.', 'menevacomputer']","**#HP**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP NOTEBOOK **
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎:15.6”
✨🅒︎🅟︎🅤︎: CORE I7 10th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: intel uhd graphics 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 4HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  open box 
Price  46000 birr 😱😱
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2167
nevacomputer,2025-03-20 12:35:11+00:00,"['VeryportableandcandomultitaskHPHPELITEBOOK14COREI710thgeneration16GB4512GBSSDraphicsinteluhdgraphicswindow11pro6HRplusnewPrice', '@', 'rasnevaለአጭርመልእክትይደዉሉአድራሻመገናኛማራቶንየገበያማእከልበዋናውመግቢያመሬትላይወይንምግራውንድፍሎርብቅይበሉነቫኮምፒውተርመሆኑንያረጋግጡድህረገጻችንንይጎብኙwww', '.', 'nevacomputer', '.', 'comቴሌግራምቻናላችንንይቀላቀሉhttpst', '.', 'menevacomputer']","**Very portable and can do multi-task
**
**#HP**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP **ELITEBOOK 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎:14”
✨🅒︎🅟︎🅤︎: CORE I7 10th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: intel uhd graphics 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6HR plus 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  new 
Price  👇
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2030
nevacomputer,2025-03-20 11:59:30+00:00,"['BrandArozziColorBlackMaterialAlloySteel', ',', 'PolyurethaneProductDimensions21Dx20Wx20HSize21Dx20Wx20HinItemWeight38PoundsSupportivePillowTheincludedlumbarpillowcanbeadjustedtotheperfectheightformaximumergonomicsThickPaddedArmrestsExtrapaddingprovidessoftsupportforyourforearmsandelbows', ',', 'providinghoursofcomfortRockingFunctionTheMilanocanbelockedinanuprightposition', ',', 'orunlockedtorockfreelybackandforthPULeatherMaterialTheMilanoisupholsteredwithautomobilegradepolyurethaneleather', ',', 'makingitsoftandeasytocleanWeightCapacity210lbs', '.', '@', 'rasnevaለአጭርመልእክት']","**Brand**
Arozzi
**Color**
Black
**Material**
Alloy Steel, Polyurethane
**Product Dimensions**
21""D x 20""W x 20""H
**Size**
21D x 20W x 20H in
**Item Weight**
38 Pounds
• Supportive Pillow: The included lumbar pillow can be adjusted to the perfect height for maximum ergonomics
• Thick Padded Armrests: Extra padding provides soft support for your forearms and elbows, providing hours of comfort
• Rocking Function: The Milano can be locked in an upright position, or unlocked to rock freely back and forth
 • PU Leather Material: The Milano is upholstered with automobile grade polyurethane leather, making it soft and easy to clean
 • Weight Capacity 210 lbs.

📩@rasneva ለአጭር መልእክት",4015
nevacomputer,2024-12-07 06:55:36+00:00,"['VeryportableandcandomultitaskHPELITEBOOK1040G6HPELITEBOOK14convertabletouchscreenfullHDCOREI78thgeneration16GB4512GBSSDraphicsinteluhdgraphicswindow11pro5HRopenboxPrice', '@', 'rasnevaለአጭርመልእክትይደዉሉአድራሻመገናኛማራቶንየገበያማእከልበዋናውመግቢያመሬትላይወይንምግራውንድፍሎርብቅይበሉነቫኮምፒውተርመሆኑንያረጋግጡድህረገጻችንንይጎብኙwww', '.', 'nevacomputer', '.', 'comቴሌግራምቻናላችንንይቀላቀሉhttpst', '.', 'menevacomputer']","**Very portable and can do multi-task
**
**#HP**** ELITEBOOK 1040 G6**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP **ELITEBOOK 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **14” convertable touch screen **full HD
✨🅒︎🅟︎🅤︎: CORE I7 8th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: intel uhd graphics 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  open box 
Price  👇
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",6057
nevacomputer,2024-12-07 06:55:13+00:00,"['VeryportableandcandomultitaskHPHPELITEBOOK14COREI78thgeneration16GB4512GBSSDraphicsinteluhdgraphicswindow11pro5HRopenboxPrice', '@', 'rasnevaለአጭርመልእክትይደዉሉአድራሻመገናኛማራቶንየገበያማእከልበዋናውመግቢያመሬትላይወይንምግራውንድፍሎርብቅይበሉነቫኮምፒውተርመሆኑንያረጋግጡድህረገጻችንንይጎብኙwww', '.', 'nevacomputer', '.', 'comቴሌግራምቻናላችንንይቀላቀሉhttpst', '.', 'menevacomputer']","**Very portable and can do multi-task
**
**#HP**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP **ELITEBOOK 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎:14”
✨🅒︎🅟︎🅤︎: CORE I7 8th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: intel uhd graphics 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  open box 
Price  👇
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",4390
nevacomputer,2024-12-07 06:52:27+00:00,"['hpElitebookEUROPESTANDARDhpElitebookTOUCHSCREEN14ultraslimTOUCHSCREENcorei710thgeneration16GB4512GBSSDIntelIrisgraphicscardwindow10pro7hrbrandnewPrice', '@', 'rasnevaለአጭርመልእክትአድራሻመገናኛማራቶንየገበያማእከልበዋናውመግቢያመሬትላይወይንምግራውንድፍሎርብቅይበሉነቫኮምፒውተርመሆኑንያረጋግጡ']","**#hp**** **Elitebook **
****#EUROPE**** STANDARD **
🅑︎🅡︎🅐︎🅝︎🅓︎ : hp Elitebook TOUCH SCREEN 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **14” ultra slim TOUCH SCREEN **
✨🅒︎🅟︎🅤︎: core i7 10th generation 
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512GB SSD
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: Intel Iris graphics card
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎:7hr 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  brand new 
Price 👇
📩@rasneva ለአጭር መልእክት

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ",4259
nevacomputer,2024-12-07 06:33:16+00:00,"['9thgenerationworkstationlaptopUSASTANDARDLENOVOthinkpadp5015', '.', '64kscreenCOREI78thgen12cpu16GB4512GBSSD4GBNIVIDIAQUADROT200011pro22H26HRopenboxPrice87000', '@', 'rasnevaለአጭርመልእክትአድራሻመገናኛማራቶንየገበያማእከልበዋናውመግቢያመሬትላይወይንምግራውንድፍሎርብቅይበሉነቫኮምፒውተርመሆኑንያረጋግጡድህረገጻችንንይጎብኙwww', '.', 'nevacomputer', '.', 'comቴሌግራምቻናላችንንይቀላቀሉhttpst', '.', 'menevacomputer']","🔤🔤🔤🅰️
🔤🔤🔤🔤🔤🔤🔤🔤
**
****#9th**** generation **workstation laptop ✔️**
****#USA**** STANDARD **
🅑︎🅡︎🅐︎🅝︎🅓︎ :** LENOVO thinkpad p50**
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **15.6” 4k screen **
✨🅒︎🅟︎🅤︎: CORE I7 8th gen❤️  12 cpu
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: 4GB NIVIDIA QUADRO T2000
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro 22H2 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎: openbox
Price  87000
📩@rasneva ለአጭር መልእክት
🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     🔠🔠🔠🅰️ 🔠🔠🔠🔠🔠🔠🔠🔠",6893
nevacomputer,2024-12-07 06:31:12+00:00,"['HPPAVILIONHPPAVILIONX36014FHDTOUCHSCREENCONVERTIBLECOREI511thGEN16Gb4512GBSSDINTELIRISXEGRAPHICSwindow10pro6HRbrandnew', '@', 'rasnevaለአጭርመልእክትአድራሻመገናኛማራቶንየገበያማእከልበዋናውመግቢያመሬትላይወይንምግራውንድፍሎርብቅይበሉነቫኮምፒውተርመሆኑንያረጋግጡ']","**#HP**** PAVILION**
🅑︎🅡︎🅐︎🅝︎🅓︎ :** HP PAVILION **X360 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **14” FHD TOUCH SCREEN **CONVERTIBLE** **
✨🅒︎🅟︎🅤︎: CORE I5 11th GEN 💪🏽
✨🅡︎🅐︎🅜︎:16Gb 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: INTEL IRIS XE GRAPHICS 
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  brand new 
📩@rasneva ለአጭር መልእክት

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ",5269
nevacomputer,2024-12-07 06:28:23+00:00,"['2022BRANDNEWLENOVOLOQ2KRESOLUTIONRYZEN77000serious16GB4512SSDRTX40504GBDEDICATED11pro22H26HRBRANDNEWCONTACT', '@', 'rasnevaአድራሻመገናኛማራቶንየገበያማእከልበዋናውመግቢያመሬትላይወይንምግራውንድፍሎርብቅይበሉነቫኮምፒውተርመሆኑንያረጋግጡ']","**🔥2022 BRAND NEW🔥🔥🔥
🅑︎🅡︎🅐︎🅝︎🅓︎ : LENOVO LOQ
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 2K **RESOLUTION** 
✨🅒︎🅟︎🅤︎:RYZEN 7 7000 serious 
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 SSD
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: RTX 4050 4GB DEDICATED 
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro 22H2 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎: BRAND NEW **
CONTACT @rasneva
🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ",3720
nevacomputer,2024-10-19 13:31:43+00:00,['ItsarrivedthenewandlatestRAZERBLADE18staytuned'],It’s arrived the new and latest RAZER BLADE 18 stay tuned,5838
nevacomputer,2024-10-08 19:07:52+00:00,"['DONTMISSITASUSROGSTRIX17FULLHD144HZCOREI79thgeneration32GBDDR42TBHDDAND1TBSSDNIVIDIARTX20606GBwindow10pro5HRopenboxPrice115000birr', '@', 'rasnevaለአጭርመልእክትይደዉሉ251912759900251920153333አድራሻመገናኛማራቶንየገበያማእከልበዋናውመግቢያመሬትላይወይንምግራውንድፍሎርብቅይበሉነቫኮምፒውተርመሆኑንያረጋግጡድህረገጻችንንይጎብኙwww', '.', 'nevacomputer', '.', 'comቴሌግራምቻናላችንንይቀላቀሉhttpst', '.', 'menevacomputer']","DONT MISS IT ⚠️⚠️⚠️

🅑︎🅡︎🅐︎🅝︎🅓︎ :** ASUS ROGSTRIX **
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: **17” FULL HD 144HZ **
✨🅒︎🅟︎🅤︎: CORE I7 9th generation 
✨🅡︎🅐︎🅜︎:32GB DDR4😱
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 2TB HDD AND 1TB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: NIVIDIA RTX 2060 6GB 
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5HR 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  open box
Price  115000 birr
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",6895
